Fecha,HoraMin,TempMedia,HumedadMedia,VelViento,DirViento,Radiacion,Precipitacion,TempSuelo1,TempSuelo2,Estacion
2025-02-12,30,10.44,89.3,0.38,330.3,0.0,0.0,,,A09
2025-02-12,1330,19.8,43.76,1.849,326.5,627.2,0.0,,,A09
2025-02-12,1400,19.97,41.79,1.394,342.4,419.9,0.0,,,A09
2025-02-12,1430,19.63,40.06,1.389,335.5,483.0,0.0,,,A09
2025-02-12,1500,20.47,38.05,2.087,318.4,395.8,0.0,,,A09
2025-02-12,1530,18.86,39.7,3.472,318.5,158.1,0.0,,,A09
2025-02-12,1600,18.41,39.65,3.382,320.0,201.4,0.0,,,A09
2025-02-12,1630,18.57,41.06,1.694,322.3,71.7,0.0,,,A09
2025-02-12,1700,18.42,42.45,1.812,310.9,34.34,0.0,,,A09
2025-02-12,1730,17.87,44.53,1.831,300.1,16.7,0.0,,,A09
2025-02-12,1830,16.85,46.25,1.405,320.3,0.0,0.0,,,A09
2025-02-12,1900,16.47,49.07,1.625,319.9,0.0,0.0,,,A09
2025-02-12,1930,16.32,51.06,1.491,316.0,0.0,0.0,,,A09
2025-02-12,2000,16.3,50.06,1.046,293.7,0.0,0.0,,,A09
2025-02-12,2030,16.25,48.5,1.042,333.6,0.0,0.0,,,A09
2025-02-12,2100,16.21,48.74,0.821,274.2,0.0,0.0,,,A09
2025-02-12,2130,15.54,50.78,0.531,275.6,0.0,0.0,,,A09
2025-02-12,2200,14.76,52.06,0.521,34.22,0.0,0.0,,,A09
2025-02-12,2230,13.94,53.87,0.566,37.75,0.0,0.0,,,A09
2025-02-12,2300,13.67,58.05,1.093,36.13,0.0,0.0,,,A09
2025-02-12,2330,14.56,54.65,0.728,339.9,0.0,0.0,,,A09
2025-02-12,2400,13.83,56.64,0.55,19.79,0.0,0.0,,,A09
2025-02-12,1300,18.49,47.21,1.752,324.4,331.1,0.0,,,A09
2025-02-12,1230,20.71,37.97,2.075,269.4,293.2,0.0,,,A09
2025-02-12,1800,17.2,44.91,1.049,321.3,2.869,0.0,,,A09
2025-02-12,1130,19.22,47.98,1.745,233.0,477.4,0.0,,,A09
2025-02-12,1200,20.31,41.06,1.828,235.5,618.6,0.0,,,A09
2025-02-12,130,8.45,90.2,0.229,28.29,0.0,0.0,,,A09
2025-02-12,200,8.34,91.8,0.255,353.0,0.0,0.0,,,A09
2025-02-12,230,9.01,92.3,0.397,312.2,0.0,0.0,,,A09
2025-02-12,300,8.41,92.9,0.444,318.9,0.0,0.0,,,A09
2025-02-12,330,8.68,93.1,0.348,332.1,0.0,0.0,,,A09
2025-02-12,400,9.06,92.7,0.497,15.99,0.0,0.0,,,A09
2025-02-12,430,9.1,92.2,0.137,331.5,0.0,0.0,,,A09
2025-02-12,500,9.17,92.1,0.117,314.8,0.0,0.0,,,A09
2025-02-12,530,8.7,91.5,0.157,300.4,0.0,0.0,,,A09
2025-02-12,600,8.66,92.3,0.244,324.2,0.0,0.0,,,A09
2025-02-12,100,9.8,89.6,0.081,271.4,0.0,0.0,,,A09
2025-02-12,700,8.12,92.2,0.22,320.1,1.246,0.0,,,A09
2025-02-12,730,7.9,92.5,0.137,3.91,19.16,0.0,,,A09
2025-02-12,800,8.81,93.4,0.216,332.1,89.1,0.0,,,A09
2025-02-12,830,10.42,90.2,0.38,184.0,164.5,0.0,,,A09
2025-02-12,900,11.46,84.3,0.426,225.5,264.9,0.0,,,A09
2025-02-12,930,13.08,78.5,0.84,226.5,295.6,0.0,,,A09
2025-02-12,1000,13.99,74.7,1.185,237.4,418.8,0.0,,,A09
2025-02-12,1030,15.39,68.38,1.121,258.3,349.4,0.0,,,A09
2025-02-12,1100,16.98,59.7,1.255,234.7,516.2,0.0,,,A09
2025-02-12,630,8.48,91.9,0.165,301.0,0.0,0.0,,,A09
2025-02-13,1300,19.91,31.8,1.461,220.4,544.4,0.0,,,A09
2025-02-13,1700,16.16,57.63,1.386,105.1,55.66,0.0,,,A09
2025-02-13,1630,17.41,48.54,1.251,122.4,82.0,0.0,,,A09
2025-02-13,1600,17.85,44.49,1.271,145.0,265.1,0.0,,,A09
2025-02-13,1330,19.98,31.33,1.527,240.9,556.4,0.0,,,A09
2025-02-13,1500,19.87,32.42,1.579,176.5,393.8,0.0,,,A09
2025-02-13,1430,20.18,30.35,1.504,181.2,466.0,0.0,,,A09
2025-02-13,1400,20.0,31.31,1.688,192.4,518.3,0.0,,,A09
2025-02-13,1730,15.46,62.36,1.067,116.1,29.37,0.0,,,A09
2025-02-13,1530,18.75,38.3,1.793,168.6,319.2,0.0,,,A09
2025-02-13,1830,13.81,69.54,1.014,64.24,0.0,0.0,,,A09
2025-02-13,2100,11.64,80.1,0.285,340.2,0.0,0.0,,,A09
2025-02-13,1930,12.91,76.0,0.759,41.31,0.0,0.0,,,A09
2025-02-13,2000,12.62,77.8,0.595,21.12,0.0,0.0,,,A09
2025-02-13,2030,12.24,78.7,0.657,10.59,0.0,0.0,,,A09
2025-02-13,2130,11.27,82.0,0.266,318.7,0.0,0.0,,,A09
2025-02-13,2200,11.23,82.5,0.194,318.6,0.0,0.0,,,A09
2025-02-13,2230,11.03,83.1,0.091,321.6,0.0,0.0,,,A09
2025-02-13,2300,11.03,83.6,0.308,339.7,0.0,0.0,,,A09
2025-02-13,2330,10.65,83.0,0.367,327.1,0.0,0.0,,,A09
2025-02-13,2400,10.22,81.1,0.181,336.0,0.0,0.0,,,A09
2025-02-13,1900,13.26,73.3,1.326,47.49,0.0,0.0,,,A09
2025-02-13,1230,19.51,32.98,1.459,221.6,573.6,0.0,,,A09
2025-02-13,1800,14.59,63.15,0.483,102.5,4.257,0.0,,,A09
2025-02-13,1130,18.28,34.6,1.128,14.15,570.5,0.0,,,A09
2025-02-13,100,12.69,59.39,0.561,26.39,0.0,0.0,,,A09
2025-02-13,130,13.34,57.12,0.397,301.0,0.0,0.0,,,A09
2025-02-13,200,12.16,61.17,0.53,276.3,0.0,0.0,,,A09
2025-02-13,230,11.24,64.75,0.359,332.9,0.0,0.0,,,A09
2025-02-13,300,11.2,65.0,0.477,36.81,0.0,0.0,,,A09
2025-02-13,330,10.38,67.62,0.465,13.01,0.0,0.0,,,A09
2025-02-13,400,9.86,68.29,0.345,59.19,0.0,0.0,,,A09
2025-02-13,430,10.76,65.22,0.706,68.57,0.0,0.0,,,A09
2025-02-13,500,10.4,65.11,0.225,333.3,0.0,0.0,,,A09
2025-02-13,530,10.33,66.32,0.859,48.3,0.0,0.0,,,A09
2025-02-13,600,10.67,63.35,0.771,179.7,0.0,0.0,,,A09
2025-02-13,30,12.98,57.76,0.502,130.7,0.0,0.0,,,A09
2025-02-13,630,9.91,66.25,0.581,44.08,0.0,0.0,,,A09
2025-02-13,1100,17.86,37.08,0.992,243.1,537.0,0.0,,,A09
2025-02-13,1030,16.7,40.01,1.17,232.8,486.2,0.0,,,A09
2025-02-13,1000,16.2,43.15,0.99,246.1,423.3,0.0,,,A09
2025-02-13,930,15.28,46.64,0.957,200.5,351.1,0.0,,,A09
2025-02-13,1200,19.23,32.98,1.042,308.4,582.8,0.0,,,A09
2025-02-13,830,13.16,53.66,0.45,177.0,187.1,0.0,,,A09
2025-02-13,800,11.36,61.04,0.336,316.3,111.4,0.0,,,A09
2025-02-13,730,10.51,63.03,0.358,355.9,28.94,0.0,,,A09
2025-02-13,700,10.71,62.3,0.641,125.8,2.063,0.0,,,A09
2025-02-13,900,14.11,49.84,0.743,128.4,273.1,0.0,,,A09
2025-02-14,1300,22.14,33.2,1.972,221.5,580.9,0.0,,,A09
2025-02-14,1330,22.68,32.24,1.651,227.7,560.2,0.0,,,A09
2025-02-14,1400,22.99,31.28,1.65,226.3,494.4,0.0,,,A09
2025-02-14,1430,23.22,30.84,1.68,222.7,424.5,0.0,,,A09
2025-02-14,1500,23.33,30.61,1.835,216.7,341.1,0.0,,,A09
2025-02-14,1530,23.19,30.5,2.137,211.1,302.9,0.0,,,A09
2025-02-14,1600,23.11,30.9,2.025,211.6,191.7,0.0,,,A09
2025-02-14,1630,22.53,32.92,1.505,189.0,74.5,0.0,,,A09
2025-02-14,1700,21.23,40.05,0.882,166.3,34.8,0.0,,,A09
2025-02-14,1730,20.04,42.67,0.512,177.5,18.47,0.0,,,A09
2025-02-14,1800,18.94,44.84,1.099,60.17,3.457,0.0,,,A09
2025-02-14,1900,17.11,50.41,0.618,47.0,0.0,0.0,,,A09
2025-02-14,1930,15.93,52.6,0.556,351.5,0.0,0.0,,,A09
2025-02-14,2000,15.27,54.82,0.353,331.5,0.0,0.0,,,A09
2025-02-14,2400,11.9,64.69,0.276,2.909,0.0,0.0,,,A09
2025-02-14,2100,14.56,55.39,0.526,336.5,0.0,0.0,,,A09
2025-02-14,2130,14.67,54.14,0.352,342.8,0.0,0.0,,,A09
2025-02-14,2200,13.53,57.54,0.053,1.584,0.0,0.0,,,A09
2025-02-14,2230,12.64,62.81,0.187,338.3,0.0,0.0,,,A09
2025-02-14,2300,12.47,62.08,0.166,327.7,0.0,0.0,,,A09
2025-02-14,2330,11.91,64.57,0.101,351.6,0.0,0.0,,,A09
2025-02-14,1230,21.94,33.21,1.591,237.6,598.7,0.0,,,A09
2025-02-14,1830,18.28,45.83,0.772,57.59,0.0,0.0,,,A09
2025-02-14,2030,14.83,55.84,0.575,344.2,0.0,0.0,,,A09
2025-02-14,1200,21.17,35.93,1.4,244.3,586.0,0.0,,,A09
2025-02-14,1100,19.04,41.28,1.181,228.7,533.8,0.0,,,A09
2025-02-14,1130,20.09,38.06,1.597,220.0,561.6,0.0,,,A09
2025-02-14,30,9.59,83.4,0.152,339.4,0.0,0.0,,,A09
2025-02-14,100,10.02,82.3,0.296,331.9,0.0,0.0,,,A09
2025-02-14,130,9.24,83.1,0.5,43.6,0.0,0.0,,,A09
2025-02-14,200,9.59,83.0,0.299,4.801,0.0,0.0,,,A09
2025-02-14,230,9.15,82.8,0.371,329.4,0.0,0.0,,,A09
2025-02-14,330,8.05,83.3,0.185,347.0,0.0,0.0,,,A09
2025-02-14,400,8.32,83.6,0.297,4.382,0.0,0.0,,,A09
2025-02-14,430,7.99,83.2,0.271,339.6,0.0,0.0,,,A09
2025-02-14,500,7.52,84.8,0.317,13.26,0.0,0.0,,,A09
2025-02-14,300,8.28,83.1,0.219,2.681,0.0,0.0,,,A09
2025-02-14,600,7.14,86.3,0.416,4.05,0.0,0.0,,,A09
2025-02-14,630,7.08,87.0,0.351,20.86,0.005,0.0,,,A09
2025-02-14,700,7.21,87.4,0.384,41.5,2.595,0.0,,,A09
2025-02-14,730,7.41,86.2,0.479,325.0,32.79,0.0,,,A09
2025-02-14,800,8.39,82.5,0.304,291.6,104.1,0.0,,,A09
2025-02-14,830,10.65,74.8,0.366,179.9,180.5,0.0,,,A09
2025-02-14,900,12.18,65.7,0.477,210.0,269.8,0.0,,,A09
2025-02-14,930,13.64,59.4,0.754,245.7,346.8,0.0,,,A09
2025-02-14,1000,15.35,52.51,1.001,210.4,419.4,0.0,,,A09
2025-02-14,530,7.55,86.8,0.203,339.8,0.0,0.0,,,A09
2025-02-14,1030,17.26,47.03,1.098,247.4,482.6,0.0,,,A09
2025-02-15,1730,15.21,79.6,0.654,128.2,18.39,0.0,,,A09
2025-02-15,1700,15.5,78.4,0.988,118.0,47.02,0.0,,,A09
2025-02-15,1630,15.69,76.6,1.417,119.0,73.2,0.0,,,A09
2025-02-15,1600,16.89,70.1,1.555,126.3,149.8,0.0,,,A09
2025-02-15,1330,19.69,48.72,2.798,90.2,580.0,0.0,,,A09
2025-02-15,1500,18.95,47.79,1.494,133.3,407.8,0.0,,,A09
2025-02-15,1430,19.4,49.26,2.031,113.5,494.2,0.0,,,A09
2025-02-15,1400,19.55,48.08,2.329,100.9,549.1,0.0,,,A09
2025-02-15,1800,14.92,81.6,0.485,110.2,2.103,0.0,,,A09
2025-02-15,1530,17.91,64.68,1.733,127.7,331.4,0.0,,,A09
2025-02-15,1830,14.32,83.4,0.089,103.5,0.0,0.0,,,A09
2025-02-15,2400,11.07,87.8,0.202,333.0,0.0,0.0,,,A09
2025-02-15,1930,13.53,87.0,0.029,340.4,0.0,0.0,,,A09
2025-02-15,2000,13.2,88.4,0.091,342.6,0.0,0.0,,,A09
2025-02-15,2030,12.53,88.0,0.228,348.3,0.0,0.0,,,A09
2025-02-15,2100,12.1,87.2,0.237,344.5,0.0,0.0,,,A09
2025-02-15,2130,11.84,87.0,0.255,330.1,0.0,0.0,,,A09
2025-02-15,2200,11.89,86.7,0.276,340.9,0.0,0.0,,,A09
2025-02-15,2230,11.73,86.3,0.288,343.5,0.0,0.0,,,A09
2025-02-15,2300,11.53,86.5,0.296,330.7,0.0,0.0,,,A09
2025-02-15,2330,11.4,87.2,0.234,335.4,0.0,0.0,,,A09
2025-02-15,1300,20.6,43.77,2.65,94.4,605.8,0.0,,,A09
2025-02-15,1900,13.95,85.6,0.009,5.644,0.0,0.0,,,A09
2025-02-15,1230,20.96,43.54,2.193,101.1,612.1,0.0,,,A09
2025-02-15,600,8.92,74.4,0.145,345.9,0.002,0.0,,,A09
2025-02-15,1130,20.53,42.46,1.541,112.8,581.5,0.0,,,A09
2025-02-15,100,12.19,64.31,0.496,333.3,0.0,0.0,,,A09
2025-02-15,130,11.63,65.05,0.445,341.0,0.0,0.0,,,A09
2025-02-15,200,11.83,63.84,0.282,338.5,0.0,0.0,,,A09
2025-02-15,230,11.38,64.82,0.218,321.9,0.0,0.0,,,A09
2025-02-15,300,10.47,68.51,0.118,338.4,0.0,0.0,,,A09
2025-02-15,330,10.11,70.7,0.115,27.73,0.0,0.0,,,A09
2025-02-15,400,10.31,72.0,0.344,16.92,0.0,0.0,,,A09
2025-02-15,430,10.44,68.49,0.078,332.2,0.0,0.0,,,A09
2025-02-15,500,10.33,71.8,0.409,353.9,0.0,0.0,,,A09
2025-02-15,530,10.29,69.56,0.09,36.93,0.0,0.0,,,A09
2025-02-15,30,11.81,66.03,0.51,2.954,0.0,0.0,,,A09
2025-02-15,630,9.28,72.5,0.294,48.28,0.009,0.0,,,A09
2025-02-15,700,8.68,73.4,0.224,48.14,3.068,0.0,,,A09
2025-02-15,730,8.7,74.5,0.245,66.59,34.55,0.0,,,A09
2025-02-15,800,10.29,68.82,0.96,64.98,115.7,0.0,,,A09
2025-02-15,830,12.36,63.25,0.928,92.0,197.4,0.0,,,A09
2025-02-15,900,13.18,58.9,0.767,81.0,280.8,0.0,,,A09
2025-02-15,930,15.69,51.02,0.753,221.6,359.2,0.0,,,A09
2025-02-15,1000,17.11,47.04,1.139,215.2,429.5,0.0,,,A09
2025-02-15,1030,17.77,45.62,1.023,195.9,491.7,0.0,,,A09
2025-02-15,1100,19.37,41.62,0.982,118.9,543.5,0.0,,,A09
2025-02-15,1200,20.94,43.39,2.038,96.3,605.5,0.0,,,A09
2025-02-16,1730,17.33,65.12,0.695,120.0,20.52,0.0,,,A09
2025-02-16,1700,18.56,54.52,0.957,141.6,35.13,0.0,,,A09
2025-02-16,1630,20.11,49.91,1.465,119.2,62.6,0.0,,,A09
2025-02-16,1400,21.74,43.88,1.785,204.9,549.1,0.0,,,A09
2025-02-16,1530,22.35,36.76,1.244,176.6,366.8,0.0,,,A09
2025-02-16,1500,22.19,38.97,1.355,193.3,440.5,0.0,,,A09
2025-02-16,1430,22.03,42.23,1.444,216.9,501.1,0.0,,,A09
2025-02-16,1800,16.2,70.0,0.24,115.1,4.642,0.0,,,A09
2025-02-16,1600,21.81,41.94,1.29,129.7,280.1,0.0,,,A09
2025-02-16,1830,15.13,74.2,0.093,49.69,0.036,0.0,,,A09
2025-02-16,2130,12.49,84.2,0.22,329.6,0.0,0.0,,,A09
2025-02-16,1930,13.73,81.4,0.045,346.1,0.0,0.0,,,A09
2025-02-16,2000,12.91,82.3,0.051,338.3,0.0,0.0,,,A09
2025-02-16,2030,12.58,82.0,0.249,319.5,0.0,0.0,,,A09
2025-02-16,2100,12.11,82.3,0.303,315.7,0.0,0.0,,,A09
2025-02-16,2200,12.01,84.5,0.149,346.5,0.0,0.0,,,A09
2025-02-16,2230,11.09,83.5,0.001,348.2,0.0,0.0,,,A09
2025-02-16,2300,11.12,84.3,0.387,327.8,0.0,0.0,,,A09
2025-02-16,2330,11.36,77.7,0.416,351.6,0.0,0.0,,,A09
2025-02-16,2400,11.88,64.58,0.774,4.901,0.0,0.0,,,A09
2025-02-16,1330,21.81,43.68,1.383,204.1,584.7,0.0,,,A09
2025-02-16,1900,14.26,78.1,0.109,304.9,0.0,0.0,,,A09
2025-02-16,1300,20.85,46.51,1.123,200.8,605.6,0.0,,,A09
2025-02-16,1230,19.76,50.76,1.163,196.0,619.1,0.0,,,A09
2025-02-16,30,10.98,88.1,0.172,341.1,0.0,0.0,,,A09
2025-02-16,1200,19.15,53.86,0.925,222.2,665.9,0.0,,,A09
2025-02-16,100,11.0,89.1,0.206,341.2,0.0,0.0,,,A09
2025-02-16,130,11.25,88.2,0.426,287.0,0.0,0.0,,,A09
2025-02-16,200,10.84,89.3,0.501,291.4,0.0,0.0,,,A09
2025-02-16,230,11.31,89.2,0.11,294.3,0.0,0.0,,,A09
2025-02-16,300,11.42,89.0,0.347,280.9,0.0,0.0,,,A09
2025-02-16,400,10.75,90.5,0.573,26.32,0.0,0.0,,,A09
2025-02-16,430,10.57,90.8,0.484,68.43,0.0,0.0,,,A09
2025-02-16,500,10.12,88.8,0.396,42.51,0.0,0.0,,,A09
2025-02-16,530,10.17,87.5,0.281,337.4,0.0,0.0,,,A09
2025-02-16,600,10.35,87.9,0.561,7.31,0.0,0.0,,,A09
2025-02-16,330,11.12,90.3,0.181,301.2,0.0,0.0,,,A09
2025-02-16,700,10.24,83.0,0.368,333.2,1.77,0.0,,,A09
2025-02-16,630,10.38,86.2,0.21,341.6,0.0,0.0,,,A09
2025-02-16,1100,16.41,65.24,1.446,206.6,413.9,0.0,,,A09
2025-02-16,1030,16.33,66.07,1.602,209.8,419.2,0.0,,,A09
2025-02-16,1000,15.49,68.33,1.076,225.3,393.0,0.0,,,A09
2025-02-16,930,13.93,75.4,0.996,264.1,262.9,0.0,,,A09
2025-02-16,1130,17.59,59.71,0.948,212.1,618.2,0.0,,,A09
2025-02-16,830,11.32,83.2,0.349,248.0,151.2,0.0,,,A09
2025-02-16,800,10.15,81.6,0.344,292.1,55.33,0.0,,,A09
2025-02-16,730,9.59,83.4,0.276,298.3,18.79,0.0,,,A09
2025-02-16,900,12.87,80.1,0.648,218.5,247.2,0.0,,,A09
2025-02-17,1800,16.78,59.44,0.84,76.9,3.233,0.0,,,A09
2025-02-17,1330,23.1,33.34,1.46,144.3,590.1,0.0,,,A09
2025-02-17,1400,21.81,41.44,2.271,105.1,553.9,0.0,,,A09
2025-02-17,1430,21.52,41.29,1.763,116.0,504.7,0.0,,,A09
2025-02-17,1500,20.98,42.74,1.827,110.3,444.6,0.0,,,A09
2025-02-17,1530,20.74,42.34,1.804,95.0,365.3,0.0,,,A09
2025-02-17,1600,20.09,42.47,1.731,95.8,262.4,0.0,,,A09
2025-02-17,1630,19.57,43.02,1.704,96.2,80.1,0.0,,,A09
2025-02-17,1700,18.86,44.41,1.593,89.3,39.0,0.0,,,A09
2025-02-17,1730,18.0,53.08,1.232,81.1,21.71,0.0,,,A09
2025-02-17,1830,15.51,65.61,0.388,94.3,0.004,0.0,,,A09
2025-02-17,1300,22.84,32.2,1.362,179.7,611.6,0.0,,,A09
2025-02-17,1930,14.16,77.6,0.952,61.88,0.0,0.0,,,A09
2025-02-17,2000,13.89,80.5,0.977,57.96,0.0,0.0,,,A09
2025-02-17,2030,13.53,78.6,0.988,58.62,0.0,0.0,,,A09
2025-02-17,2100,12.82,74.8,0.928,55.55,0.0,0.0,,,A09
2025-02-17,2130,12.22,74.9,0.668,56.88,0.0,0.0,,,A09
2025-02-17,2200,11.71,76.4,0.344,71.9,0.0,0.0,,,A09
2025-02-17,2230,11.58,75.6,0.608,52.65,0.0,0.0,,,A09
2025-02-17,2300,11.32,73.6,1.003,55.6,0.0,0.0,,,A09
2025-02-17,2330,11.23,70.1,1.267,62.61,0.0,0.0,,,A09
2025-02-17,2400,11.23,76.0,1.553,73.9,0.0,0.0,,,A09
2025-02-17,1900,14.68,73.7,1.149,78.3,0.0,0.0,,,A09
2025-02-17,1230,22.68,34.9,1.394,186.8,618.2,0.0,,,A09
2025-02-17,30,11.58,61.6,0.415,327.1,0.0,0.0,,,A09
2025-02-17,1130,21.01,39.31,1.12,219.7,586.5,0.0,,,A09
2025-02-17,1200,22.28,34.79,1.413,202.5,611.1,0.0,,,A09
2025-02-17,100,9.59,71.1,0.222,21.52,0.0,0.0,,,A09
2025-02-17,130,9.97,71.0,0.683,40.96,0.0,0.0,,,A09
2025-02-17,200,10.96,66.03,0.456,353.9,0.0,0.0,,,A09
2025-02-17,230,10.76,67.3,0.427,314.5,0.0,0.0,,,A09
2025-02-17,300,9.66,71.1,0.322,320.3,0.0,0.0,,,A09
2025-02-17,400,9.19,72.1,0.242,49.53,0.0,0.0,,,A09
2025-02-17,430,8.59,77.6,0.324,330.8,0.0,0.0,,,A09
2025-02-17,500,8.54,76.0,0.339,337.2,0.0,0.0,,,A09
2025-02-17,530,8.46,77.5,0.398,320.3,0.004,0.0,,,A09
2025-02-17,330,9.21,73.7,0.458,54.85,0.0,0.0,,,A09
2025-02-17,630,9.02,74.0,0.284,4.978,0.013,0.0,,,A09
2025-02-17,700,8.59,75.3,0.227,10.6,2.727,0.0,,,A09
2025-02-17,730,8.73,75.2,0.543,56.04,26.66,0.0,,,A09
2025-02-17,800,9.82,70.4,0.37,86.8,114.4,0.0,,,A09
2025-02-17,830,11.65,65.13,0.258,55.81,198.7,0.0,,,A09
2025-02-17,900,13.94,57.76,0.297,197.4,283.0,0.0,,,A09
2025-02-17,930,16.14,51.73,0.449,205.7,363.8,0.0,,,A09
2025-02-17,1000,17.05,49.2,0.67,214.3,435.6,0.0,,,A09
2025-02-17,1030,18.59,43.0,0.748,214.5,498.6,0.0,,,A09
2025-02-17,600,9.33,73.9,0.317,1.61,0.005,0.0,,,A09
2025-02-17,1100,19.73,42.69,1.227,229.7,548.6,0.0,,,A09
2025-02-18,1730,15.01,76.6,1.766,90.4,24.94,0.0,,,A09
2025-02-18,1700,15.7,71.8,1.727,99.1,53.61,0.0,,,A09
2025-02-18,1630,16.31,68.0,1.59,95.1,72.2,0.0,,,A09
2025-02-18,1600,16.94,65.43,1.529,111.1,196.8,0.0,,,A09
2025-02-18,1330,17.97,60.38,2.356,93.8,487.8,0.0,,,A09
2025-02-18,1500,17.03,66.1,1.82,114.0,304.4,0.0,,,A09
2025-02-18,1430,17.41,62.05,1.959,112.3,272.8,0.0,,,A09
2025-02-18,1400,17.99,60.54,2.425,96.7,470.6,0.0,,,A09
2025-02-18,1800,14.72,79.1,1.998,83.7,2.674,0.0,,,A09
2025-02-18,1530,17.25,65.58,1.7,109.5,406.2,0.0,,,A09
2025-02-18,1830,14.63,78.8,1.921,88.3,0.0,0.0,,,A09
2025-02-18,2400,11.44,86.8,0.234,331.6,0.0,0.0,,,A09
2025-02-18,1930,14.15,79.7,1.579,56.39,0.0,0.0,,,A09
2025-02-18,2000,14.02,80.6,1.328,52.07,0.0,0.0,,,A09
2025-02-18,2030,13.98,80.6,0.528,37.06,0.0,0.0,,,A09
2025-02-18,2100,13.85,81.2,0.455,9.6,0.0,0.0,,,A09
2025-02-18,2130,13.49,81.6,0.307,63.11,0.0,0.0,,,A09
2025-02-18,2200,12.93,83.3,0.297,27.12,0.0,0.0,,,A09
2025-02-18,2230,12.33,84.3,0.199,314.6,0.0,0.0,,,A09
2025-02-18,2300,11.59,85.4,0.162,295.4,0.0,0.0,,,A09
2025-02-18,2330,11.44,86.8,0.423,324.6,0.0,0.0,,,A09
2025-02-18,1300,17.59,62.75,1.661,107.0,450.3,0.0,,,A09
2025-02-18,1900,14.33,79.5,1.685,65.38,0.0,0.0,,,A09
2025-02-18,1230,17.48,63.22,1.369,123.0,287.7,0.0,,,A09
2025-02-18,600,13.6,77.8,1.22,47.38,0.0,0.0,,,A09
2025-02-18,1130,17.2,64.8,1.535,111.5,448.6,0.0,,,A09
2025-02-18,30,12.34,87.7,1.5,66.81,0.0,0.0,,,A09
2025-02-18,100,12.52,88.0,1.789,57.41,0.0,0.0,,,A09
2025-02-18,130,12.44,83.9,0.838,34.6,0.0,0.0,,,A09
2025-02-18,200,12.62,84.5,0.861,15.77,0.0,0.0,,,A09
2025-02-18,230,12.64,84.0,0.955,13.92,0.0,0.0,,,A09
2025-02-18,300,12.86,83.4,0.524,26.82,0.0,0.0,,,A09
2025-02-18,330,13.07,82.3,0.685,23.89,0.0,0.0,,,A09
2025-02-18,400,13.09,81.0,0.787,28.45,0.0,0.0,,,A09
2025-02-18,430,13.13,79.8,0.723,43.42,0.0,0.0,,,A09
2025-02-18,500,13.27,79.6,0.802,41.03,0.0,0.0,,,A09
2025-02-18,530,13.53,78.9,0.992,36.89,0.0,0.0,,,A09
2025-02-18,1200,18.22,61.95,1.808,117.6,546.1,0.0,,,A09
2025-02-18,630,13.67,77.4,0.826,42.54,0.0,0.0,,,A09
2025-02-18,1030,16.29,66.83,1.701,83.2,273.7,0.0,,,A09
2025-02-18,1000,16.15,66.84,1.846,61.83,231.7,0.0,,,A09
2025-02-18,930,16.03,67.31,2.003,60.11,386.9,0.0,,,A09
2025-02-18,900,14.92,71.0,1.719,50.08,220.6,0.0,,,A09
2025-02-18,1100,16.69,66.1,1.489,84.3,267.5,0.0,,,A09
2025-02-18,800,13.87,76.1,0.819,48.85,47.94,0.0,,,A09
2025-02-18,730,13.91,76.2,0.865,46.13,17.5,0.0,,,A09
2025-02-18,700,13.74,77.0,1.21,46.5,3.545,0.0,,,A09
2025-02-18,830,14.14,74.7,1.779,53.93,94.8,0.0,,,A09
2025-02-19,1800,15.71,75.6,0.458,187.7,5.761,0.0,,,A09
2025-02-19,1330,20.76,53.41,1.641,122.1,576.8,0.0,,,A09
2025-02-19,1400,19.89,58.48,1.544,131.5,535.0,0.0,,,A09
2025-02-19,1430,19.33,59.8,1.049,147.4,480.8,0.0,,,A09
2025-02-19,1500,18.82,62.26,1.476,123.2,419.3,0.0,,,A09
2025-02-19,1600,18.29,62.8,0.998,151.1,260.5,0.0,,,A09
2025-02-19,1630,17.5,66.14,1.104,168.9,110.1,0.0,,,A09
2025-02-19,1700,16.94,69.49,1.006,172.1,52.54,0.0,,,A09
2025-02-19,1730,16.28,71.1,0.65,177.9,22.03,0.0,,,A09
2025-02-19,1830,15.08,81.6,0.283,196.6,0.077,0.0,,,A09
2025-02-19,2100,13.22,89.2,0.0,0.0,0.0,0.0,,,A09
2025-02-19,1930,14.04,86.8,0.097,298.0,0.0,0.0,,,A09
2025-02-19,2000,13.62,88.0,0.004,313.6,0.0,0.0,,,A09
2025-02-19,2030,13.29,88.9,0.0,0.0,0.0,0.0,,,A09
2025-02-19,1300,20.89,50.35,1.376,126.2,592.1,0.0,,,A09
2025-02-19,2130,13.33,89.0,0.075,299.6,0.0,0.0,,,A09
2025-02-19,2200,13.47,88.0,0.092,317.5,0.0,0.0,,,A09
2025-02-19,2230,13.69,88.1,0.129,296.1,0.0,0.0,,,A09
2025-02-19,2300,14.03,88.4,0.396,279.6,0.0,0.0,,,A09
2025-02-19,2330,14.0,88.4,0.432,269.3,0.0,0.0,,,A09
2025-02-19,2400,14.03,86.1,0.457,280.8,0.0,0.0,,,A09
2025-02-19,1900,14.46,84.6,0.099,234.9,0.0,0.0,,,A09
2025-02-19,1230,21.14,43.99,1.167,128.0,574.5,0.0,,,A09
2025-02-19,1530,18.55,62.84,1.259,124.2,344.0,0.0,,,A09
